Uid	User_Id	Feature	Comment	Sentiment	Pos	Neg	Nut
19	amzn1.account.AGI5K4VBDHCB5JPFMOTPXDVHMPDA	Software Platform	"Excellent for Kodi and other applications."	Positive	0.9859712	0.0009910046	0.01303789
20	amzn1.account.AELSJDH46QAGBMNT2SLMXYBU2HQA	Software Platform	"This is 100% without a doubt the best android box to buy."	Positive	0.9018415	0.050912	0.04724658
21	amzn1.account.AFT3PMWEVD4N6Q3LHIRAQC4KECJQ	Software Platform	"Ease of use, powerful and multifaceted makes it easy to understand why this Android Box is in the top 2 highest rated boxes on the market today."	Positive	0.9789816	7.634771E-05	0.02094213
22	amzn1.account.AEUKJXTJ6HWU6DGPJL7PXH4UFM3Q	Software Platform	"Fast operation with a simple interface."	Positive	0.8328897	0.01133888	0.1557714
23	amzn1.account.AHIACO3PDNX626K6CKFYPHXV6Y7Q	Software Platform	"So glad I picked this android box up over a cheaper version."	Positive	0.9444208	0.004583783	0.05099543
24	amzn1.account.AGO3SJWDT3ULIY4QRRN3YVUENFDQ	Software Platform	"Awesome compared to other Android boxes i have owned."	Positive	0.9980572	0.0001742539	0.001768467
25	amzn1.account.AHBC4XONWSVUJ4D2D2FBGEZREDZA	Software Platform	"Best android tv device on the market."	Positive	0.8570133	0.0027269	0.1402599
26	amzn1.account.AEWMZJKPYMCRBPSI2D7DK4ILEW3A	Software Platform	"I highly recommend the Nvidia Shield over any other android box."	Positive	0.9938891	0.0003837874	0.005727099
27	amzn1.account.AFPQFEYXRBVHAPKBBEWCNXOC56WA	Software Platform	"I love the voice activated google."	Positive	0.9963263	0.0002401486	0.003433535
28	amzn1.account.AG275WPDNI3KIHJFGAM5BWGMFQRA	Software Platform	"Best android tv product on the market"	Positive	0.9050594	0.002285565	0.09265504
29	amzn1.account.AFRASHLMPKKNMSOUDUSW24FLNMUQ	Software Platform	"User interface is amazing and is very fast for streaming."	Positive	0.9993594	3.758808E-05	0.0006029739
30	amzn1.account.AEMOZ6GWV2GN5MANWYORCUYRI5MQ	Software Platform	"Amazing little box, game streaming is great if you own a Nvidia graphics card, kodi works faster than my old android box, easy to use and the free games that you can download and play with the controller are actually good."	Positive	0.9993611	2.406365E-06	0.0006365541
31	amzn1.account.AFGSL7SCJNYWYHLEQXHKRNNYDXKQ	Software Platform	"Love that it works with Google Assistant."	Positive	0.997606	8.16471E-05	0.002312266
32	amzn1.account.AFWS5CAJVRDDRULIF7CJRCGPXBXA	Software Platform	"Awesome device, love the 100% Android interface, really fast."	Positive	0.9992523	6.183489E-06	0.0007415172
33	amzn1.account.AGVOWSKWM2RJQ5QMJBM3EBBO4X5Q	Software Platform	"Great Android TV box, fast love having a controller."	Positive	0.996128	8.171309E-05	0.003790248
34	amzn1.account.AFSWDWAKKLNYCXCGE3Q6FIDJJKZQ	Software Platform	"Best android tv box on the market"	Positive	0.8511467	0.003039832	0.1458134
35	amzn1.account.AERHTFPTQ4D3LIO7ILGK4LM6QUBA	Software Platform	"This is by far the best Android TV box you can buy."	Positive	0.9963346	0.0002034368	0.003461967
36	amzn1.account.AECPWS27NIZF7IB67F5UD5TLKXOQ	Software Platform	"Sweet piece of Hardware NVIDIA!"	Positive	0.909524	0.002678269	0.08779775
37	amzn1.account.AFLJKQPP5ZLSFAYTWEOCTS2BGGEA	Software Platform	"Excellent product best android device I've bought yet."	Positive	0.9993289	5.227823E-05	0.0006188357
38	amzn1.account.AGXWETZW35NF4NKTV5VATCUOMEXA	Software Platform	"It was easy to setup and also integrated with my Android phone."	Positive	0.9959196	0.0001035223	0.003976813
39	amzn1.account.AHTZPIPU4KJDVNDKIHEYRP4KCEAA	Software Platform	"As the reviews say, this is the best android box you can buy."	Positive	0.9821844	0.0007879889	0.01702757
40	amzn1.account.AFFLIAOUNP4I4S5BG5PMHNR6MYTQ	Software Platform	"Best Android TV box ever!"	Positive	0.9642525	0.001740139	0.03400721
41	amzn1.account.AHHHSHZWBOTX7T2SN5IATPCSHTVA	Software Platform	"It's the best Android box on the market guaranteed definitely would recommend it for anybody looking for an Android box that plays games and you can watch videos"	Positive	0.9821212	0.0003228532	0.01755595
42	amzn1.account.AG4YE2QK5NKG66RCUX6TBOOKLYCA	Software Platform	"UI is super snappy."	Positive	0.9841083	0.001311123	0.01458054
43	amzn1.account.AFXPL4UBORMWQMIBGINRELMFD67A	Software Platform	"Great for Netflix, Amazon Prime Video, Kodi you name it."	Positive	0.9890363	0.000356043	0.01060773
44	amzn1.account.AFAVYEQMSO2H4U2BL6JR654QMJXA	Software Platform	"Great implementation of Google Play Music and other web services."	Positive	0.9617709	0.0005694908	0.03765955
45	amzn1.account.AHR3AGTRQMSGOOIFGJJE2E7IPPHQ	Software Platform	"Easy to install Kodi s/w on it."	Positive	0.9924598	0.0003756867	0.00716449
46	amzn1.account.AHSUI4KBT7RITXC47RVPOWUWQGBQ	Software Platform	"Works great, I now use it over my Apple TV 4 because I can install Kodi through the Google Play Store."	Positive	0.9979743	6.171145E-05	0.001963919
47	amzn1.account.AG5URMRISDJV5S7MWRXJOE6PYTUA	Software Platform	"Hands down the best Android home entertainment system out there."	Positive	0.6329644	0.01122501	0.3558106
48	amzn1.account.AHMYWXNU6M3KLK2S7N3ZYJ2MMLZA	Software Platform	"I have tried numerous Android Boxes and this is by far the VERY BEST STREAMING DEVICE  on the market."	Positive	0.9985423	0.0002289711	0.001228685
49	amzn1.account.AFXPQRKNL3KMGNQPDHCB5DV7QSAQ	Software Platform	"The UI, speed, and all around function of this device far surpasses any other media streamer on the market."	Positive	0.9909281	0.002727156	0.00634474
50	amzn1.account.AG32F2BRULH2GL4QQLNTR6MSCARA	Software Platform	"Best of the best when it comes to media streaming device"	Positive	0.948113	0.001949806	0.04993717
51	amzn1.account.AE5QUKVCQFU2SIUWISNGYE3QF3HQ	Software Platform	"The nvidia shield tv is truly the king of android tv boxes, especially if you're a gamer."	Positive	0.938933	0.000293422	0.06077361
52	amzn1.account.AENKN3PRR7CRXFDOV2ZGR5NEUKUQ	Software Platform	"I recommend this to anyone looking at an android box."	Positive	0.9869523	0.0005943331	0.0124533
53	amzn1.account.AEL5TW7BRLP4H5LCBENI5WYCTO3A	Software Platform	"Nvidia has done it again ."	Positive	0.957528	0.01471229	0.02775969
54	amzn1.account.AGRWOERH6TDAQ7SBGDIMUU234HPA	Software Platform	"Best IP TV and Android TV in the world 2016, 2017 and 2018"	Neutral	0.3351632	0.001730718	0.6631062
55	amzn1.account.AG7GNQGJFYC3ONQVD7RAIRSSX27A	Software Platform	"Hands down the best box on the market for running KodI."	Positive	0.8812845	0.002799799	0.1159157
56	amzn1.account.AELJD4UKZI5EFSJLMBYRJBUUYZ7A	Software Platform	"Love google assistant, very responsive."	Positive	0.9962342	0.0001867682	0.003578953
57	amzn1.account.AHDJBHACVQPWGL6RNPHLW65YVMMA	Software Platform	"runs incredibly fast compared to any other Android box there is out there!"	Positive	0.990884	0.003980117	0.005135869
58	amzn1.account.AG4CEEXB7R2SLMZI6C7BBJ5CBLVQ	Software Platform	"By far the best Android streaming device on the market."	Positive	0.9786491	0.001091952	0.02025892
59	amzn1.account.AGQLE5GHJER526F37P6CC5B6PLYQ	Software Platform	"I plugged in a 256gb SSD to use as storage and this thing is the fastest android box i've used."	Positive	0.8447213	0.007268908	0.1480098
60	amzn1.account.AEND2RXMV2ZHNR3CYIWYEVJDE5RQ	Software Platform	"Upgraded from a american Fire TV in Canada."	Neutral	0.2475271	0.0189187	0.7335542
61	amzn1.account.AEGDG3CXU223C6KBSCOQTIXRL32Q	Software Platform	"The gaming goes beyond that of Android app store games with Nvidias own collection of games you can stream directly from their servers."	Neutral	0.1727698	0.02532656	0.8019037
62	amzn1.account.AHSONJZ76J5VNSRQLMCP7MOQ36AQ	Software Platform	"Best android TV option out there right now."	Positive	0.6430689	0.006800897	0.3501302
63	amzn1.account.AE5EQ6274UUXTQD4SZSM2VRNSATQ	Software Platform	"Exactly as advertised, all apps work without issue at all."	Positive	0.9995571	8.761399E-05	0.0003553788
64	amzn1.account.AELJD4UKZI5EFSJLMBYRJBUUYZ7A	Software Platform	"Looking forward to Kodi 18."	Positive	0.7199228	0.009522385	0.2705548
65	amzn1.account.AHYAMKUK4XUNSFMJ52VAPZAHJIHQ	Software Platform	"BEST ANDROID BOX THATS EVER HIT THE MARKET 10/10"	Positive	0.9426283	0.003094095	0.05427754
66	amzn1.account.AG3CVWNHO45ZKPJFXJADGCHNCKJA	Software Platform	"It is an awesome streaming device."	Positive	0.9973597	0.0001039692	0.00253638
67	amzn1.account.AGRMOJVRCDISY5PL7GPWT6SS4D4A	Software Platform	"Plus all the free android games etc."	Positive	0.8820276	0.006619476	0.1113529
68	amzn1.account.AE2T33EATX4UIIMR7JBS5DFIXKGQ	Software Platform	"A superior streaming console."	Positive	0.8019348	0.004137911	0.1939273
69	amzn1.account.AHBUZ4K7QXKLSJSLRUWVRATB26HA	Software Platform	"Chromecast is built in so you can cast from YouTube, Twitch, Spotify etc."	Neutral	0.09661041	0.004657896	0.8987316
70	amzn1.account.AGUUJU4IZYG4D6NTP2UQHLC7MZOA	Software Platform	"Wow super produit meilleur tv Android sur le marché"	Neutral	0.1619641	0.001028797	0.8370072
71	amzn1.account.AESNSA5TZWQ6W3OWNWYDPMKYICDA	Software Platform	"Good and poweful android box."	Positive	0.9449706	0.001735923	0.05329348
72	amzn1.account.AEX4B32VMHP2R56ZALYGBZ3RBXPA	Software Platform	"The Shield works MUCH better than my previous android box."	Positive	0.9912259	0.002710955	0.006063176
73	amzn1.account.AGBJLCBHSVZJ5E7QCQDX3FFNJ75A	Software Platform	"Kodi, Netflix, Amazon Video, Plex so many great ways to get content."	Positive	0.8125252	0.01237947	0.1750954
74	amzn1.account.AEFECJC256FMCFXD4YPO73NS6B2A	Software Platform	"Best android tv box by far."	Positive	0.9058999	0.001341374	0.09275875
75	amzn1.account.AG4BT2Y25S7OJ77QLONNDXO4U5VQ	Software Platform	"These sheilds have regular updates and everything in it works!"	Positive	0.9825585	0.008318341	0.009123188
76	amzn1.account.AEXF7OVDDAGUH3EDMXSWSKLJVUXA	Software Platform	"It is by far the best Android box I have ever owned, and I have owned a lot!"	Positive	0.9993536	5.203758E-05	0.000594308
77	amzn1.account.AH76XEMHTCSZIRJHYGTFSIP7AGRQ	Software Platform	"Most amazing android tv device ever."	Positive	0.9949312	0.0006374512	0.004431291
78	amzn1.account.AGKSKQSYOEN4QWW37I3K6LAWK2AA	Software Platform	"Easy to set up additional apps  - it can do everything you can think of that you may want your home entertainment system to do."	Positive	0.9865725	0.000297912	0.01312953
79	amzn1.account.AHGW2C55HGCPXEZXPBRYC2ILVQPA	Software Platform	"Very responsive UI."	Positive	0.9886357	0.001610514	0.00975384
80	amzn1.account.AHBUZ4K7QXKLSJSLRUWVRATB26HA	Software Platform	"You can download games from the Android (Google) play store."	Neutral	0.344534	0.02380772	0.6316582
81	amzn1.account.AENADSMUJFNFYR6ACXXM3JSNLN7A	Software Platform	"Best android box ever."	Positive	0.9506468	0.003965906	0.04538729
82	amzn1.account.AGX5VUDPURBF66WOWWPRGDXJOTRA	Software Platform	"This is the best android box on the planet for so many reasons."	Positive	0.9707406	0.0001662945	0.0290931
83	amzn1.account.AFS6CVBJZEY2YFAFI3GVL4IEDFWA	Software Platform	"Extremely fast, the Android TV OS is very user friendly, netflix and youtube apps are awesome, has chomecast and voice control, game streaming, etc."	Positive	0.9971905	3.909615E-05	0.002770389
84	amzn1.account.AE5QUKVCQFU2SIUWISNGYE3QF3HQ	Software Platform	"google chrome) and others like terrarium tv."	Neutral	0.4037748	0.007924858	0.5883004
85	amzn1.account.AGHL7LOTOQXZ3AJATFMATD55RFHQ	Software Platform	"this is the Android "box" to get."	Neutral	0.04991934	0.02584972	0.924231
86	amzn1.account.AFMLS4PJPR4BI5GQAKQFK2YOEHTA	Software Platform	"Primarily use it for Netflix and Amazon Prime Video, Plex, including IPTV."	Neutral	0.02078753	0.002242508	0.97697
87	amzn1.account.AGIHRWQXSQOBTBAY54NTCB2XSVIA	Software Platform	"I use Kodi, Plex, Netflix and YouTube on it and it's great."	Positive	0.9864113	0.0008559168	0.01273276
88	amzn1.account.AEZFFTES6C7HIXEL7LCRYSZ3QUTA	Software Platform	"I have had a few different types of android boxes and this one is by far the best."	Positive	0.9952641	0.0006243841	0.004111459
89	amzn1.account.AEO6AE2ACRI4GVUKGPMH5K5HMLLA	Software Platform	"Hands down the best Android experience out there."	Positive	0.833375	0.01601295	0.150612
90	amzn1.account.AF2HL5E65M23HL3XHKXCEXBRI4RQ	Software Platform	"I would and have recommended this over all other android boxes to friends and family."	Positive	0.8586499	0.03893451	0.1024156
91	amzn1.account.AET34BITAX5LVPIURASV3TPTJK3A	Software Platform	"Best Kodi player I've ever used"	Positive	0.8294635	0.03033947	0.1401969
92	amzn1.account.AED26WQKVW34GTDQZJMD4T2EXTLA	Software Platform	"The best android TV box you can find in the store."	Positive	0.921733	0.001628698	0.07663835
93	amzn1.account.AHIPE5ZDZHAMV2XHOL4ZEOEVZE2Q	Software Platform	"This is hands down the best android player around and I've had a few."	Positive	0.9810088	0.002124788	0.01686655
94	amzn1.account.AGAT3W3YLFWWNQ3A6WLUU5SLYLHQ	Software Platform	"Secondly, this is by far the best Android TV Box out there."	Positive	0.9743806	0.002189639	0.02342977
95	amzn1.account.AHEVFH72OH22BRSXXME4KZL4YR2Q	Software Platform	"The best android streaming device I’ve ever bought."	Positive	0.9699294	0.0007156201	0.02935507
96	amzn1.account.AF5NFUXSFGM4KCIN6CMR2QMQT5KQ	Software Platform	"Android Assistant using the microphone on the remote and controller is great."	Positive	0.987838	0.0003077116	0.0118542
97	amzn1.account.AEX76ZXD7CBEABHDZTA4LESE4TGA	Software Platform	"Best android box by far!"	Positive	0.9717332	0.0009616314	0.02730527
98	amzn1.account.AEWTZFKQ2MO2MWKAJU7WFOSWL4EQ	Software Platform	"Best android box on the internet."	Positive	0.7487587	0.004461537	0.2467798
99	amzn1.account.AHTKPCYFBG3PKPOTPPP7HQLLFMDA	Software Platform	"Absolutely the BEST android box ever."	Positive	0.9985535	0.0003066324	0.001139823
100	amzn1.account.AEPOTN75OWZKJH6OKVXDTBKD4SHA	Software Platform	"Kodi sets up and runs like a dream on this."	Positive	0.9588698	0.003755664	0.03737463
101	amzn1.account.AGLWIX4NUDVQO7HWRCHAPRDBBZXA	Software Platform	"So much better than using built in smart TV functionalities or using chrome-cast from your phone."	Positive	0.996741	0.0008022932	0.002456791
102	amzn1.account.AETDR7RBXIOSV4F5Q7V7FTICCSEQ	Software Platform	"I have tried MANY other Android boxes, but the Shield is the best, the fastest and the most reliable by a long shot."	Positive	0.9923276	0.0002109402	0.007461444
103	amzn1.account.AGAT3W3YLFWWNQ3A6WLUU5SLYLHQ	Software Platform	"Wife and i love using it for Netflix and Kodi."	Positive	0.993742	0.0001259204	0.006132023
104	amzn1.account.AF5NFUXSFGM4KCIN6CMR2QMQT5KQ	Software Platform	"The best Android tv box by far."	Positive	0.9597622	0.0008612277	0.03937662
105	amzn1.account.AEDNQSRGNCGULG5ECVGKBXVAHCKQ	Software Platform	"You have access to google play store as well as games from nVidia."	Neutral	0.1063673	0.05194113	0.8416915
106	amzn1.account.AE5QUKVCQFU2SIUWISNGYE3QF3HQ	Software Platform	"the UI is up to the highest standard."	Neutral	0.3024085	0.03680455	0.6607869
107	amzn1.account.AGZ4AVW5AD7GEAZRUSGOKV2PR5JQ	Software Platform	"Best android box."	Positive	0.8866431	0.003993394	0.1093635
108	amzn1.account.AGZZAWMLRCIAQRSM576SFTJAOXIQ	Software Platform	"Best Android box."	Positive	0.8866431	0.003993394	0.1093635
109	amzn1.account.AFK3XFDX2IGHWKXVBWEVQ6EYJ7KA	Software Platform	"Best android TV."	Positive	0.8722646	0.00355202	0.1241833
110	amzn1.account.AEGDG3CXU223C6KBSCOQTIXRL32Q	Software Platform	"The Home screen  (Leanback launcher) is extremely smooth to operate and the recommended videos line always has something for me to what whether it is pulling from YouTube or Twitch or Nvidias native software store selections."	Positive	0.977831	0.0004369143	0.02173204
111	amzn1.account.AHIMPBSZPMUQU7P6XVIJTIQCDJFA	Software Platform	"I've had other Android boxes and this one trumps them all, by a long shot."	Negative	0.197768	0.5070468	0.2951852
112	amzn1.account.AEI2DF7VCVFJXPSEY6UFHYWIBOTA	Software Platform	"Best media streaming device you can get."	Positive	0.7462261	0.01214634	0.2416275
113	amzn1.account.AGLXLH4WKA4AN7MTFLOC26TREGTA	Software Platform	"Your PC, media player, android device with games and few more consoles that you can emulate!"	Neutral	0.1970737	0.008163381	0.794763
114	amzn1.account.AFPWDZ4PI6XQ2ANVWFG6CTJQLF3A	Software Platform	"I use it as a media server, through Plex, a simple gaming console & a streaming media player."	Neutral	0.1067155	0.006381611	0.8869029
115	amzn1.account.AFX75YDS4MKVIM3LKJGKA5FZSB7A	Software Platform	"Best streaming media player out there at the moment"	Positive	0.7107543	0.006172214	0.2830735
116	amzn1.account.AHEGBMVODQDETCFBQTO6IQIXA4HQ	Software Platform	"While it is pricier than the cheap android boxes you can find online, the pure pleasure of using this system makes it really worth the higher cost!"	Positive	0.9787678	0.0005557085	0.02067651
117	amzn1.account.AHBUZ4K7QXKLSJSLRUWVRATB26HA	Software Platform	"You can install additional plugins (like Exodus) on Kodi as well."	Positive	0.515485	0.004669277	0.4798457
118	amzn1.account.AG4WZJHRM3ZNY3R4WMEYL3HR5ISQ	Software Platform	"NVIDIA SHIELD TV | Streaming Media Player -  Edition"	Neutral	0.04481945	0.006911329	0.9482692
119	amzn1.account.AGSGUYXK5Q34LSEMXTP5G7AJJSTA	Software Platform	"The best streaming media player to my knowledge."	Positive	0.8504788	0.002736871	0.1467843
120	amzn1.account.AGH4L43SOWEAGYD5EOJARCHNRNEA	Software Platform	"I have had lots of android boxes including minix and google nexus and this is by far the best."	Positive	0.9846599	0.002305189	0.01303496
121	amzn1.account.AEO6AE2ACRI4GVUKGPMH5K5HMLLA	Software Platform	"Easy setup if you use an Android phone that is connected to your home network."	Positive	0.9744221	0.002019797	0.02355799
122	amzn1.account.AEVOP24NWVAODU4HTT4VXA5LBBSA	Software Platform	"Plex support for streaming local content - so much better than what I have ever experienced before and no need to build a HTPC or any such nonsense."	Positive	0.8544617	0.09840969	0.04712872
123	amzn1.account.AFH6FO33XFM3VFENGXWPYCWFPJOA	Software Platform	"This is the best Android streaming device on the market - hands down."	Positive	0.9799193	0.0007892072	0.01929148
124	amzn1.account.AFFV3AKR776VTOP6Y77KDSOJDEWA	Software Platform	"Was able to get everything updated and kodi downloaded and set up watching movies within 30minutes."	Positive	0.927855	0.01193849	0.06020652
125	amzn1.account.AGLCOH2S5XEHAF2WWH4YLA7NW7PA	Software Platform	"Best streaming device period."	Positive	0.9056448	0.004581416	0.08977373
126	amzn1.account.AGX5VUDPURBF66WOWWPRGDXJOTRA	Software Platform	"It is so good in so many ways where other android boxes arent."	Positive	0.9747335	0.003621917	0.02164469
127	amzn1.account.AHX6WYAKK5PC6VNAGVNXYGZCNCMA	Software Platform	"Replaced my old apple tv and after a long update, it was ready for use."	Positive	0.7795102	0.05254825	0.1679415
128	amzn1.account.AFPQFEYXRBVHAPKBBEWCNXOC56WA	Software Platform	"It already comes with Netflix, Amazon, and Youtube download."	Neutral	0.3186837	0.1289232	0.5523931
129	amzn1.account.AG5RNX7UUR6DCS6NDMBZEN5KKYHQ	Software Platform	"Very nice machine, bit on the higher end of the price scale, but compared to my other android boxes, this thing is a Ferrari."	Positive	0.7971721	0.001457803	0.2013701
130	amzn1.account.AGACNOP6FYDDIBKNUJE42O6GKIOA	Software Platform	"Best ANDRIOD box"	Positive	0.775644	0.01245376	0.2119022
131	amzn1.account.AED26WQKVW34GTDQZJMD4T2EXTLA	Software Platform	"Not all the android apps are compatible, but with patience and good search you always find solution."	Neutral	0.272476	0.08172639	0.6457976
132	amzn1.account.AE4TZJAPWZGRKQNGEHFOVCOPHY6A	Software Platform	"Best android TV device out there."	Positive	0.7847354	0.01201469	0.2032499
133	amzn1.account.AGH4L43SOWEAGYD5EOJARCHNRNEA	Software Platform	"Google assistant is included in the new update."	Neutral	0.01405072	0.009023933	0.9769253
134	amzn1.account.AH6KJJGGQMLWQE65UQAQNJVKUD3Q	Software Platform	"Not only can I use it for YouTube and Plex but I can use it to game from apps or even stream my computer games."	Positive	0.8225489	0.04778845	0.1296627
135	amzn1.account.AG2447METMG2OGDHT7NKPH2RRLZQ	Software Platform	"This means that Apps like Google Chrome, your own Vpn system, antivirus etc."	Neutral	0.17039	0.1271423	0.7024677
136	amzn1.account.AHARSAK4VSAZH2DN7J5S42QQ4MKQ	Software Platform	"The android operating system cannot be beat and the power house that runs it in this little box is by far the one with the most muscle."	Positive	0.7692364	0.125786	0.1049776
137	amzn1.account.AHG6FWJ2HIJXOZLUK3AJ7LRTDMLA	Software Platform	"Can access Netflix, Amazon video, Plex and a whole bunch of other content with this device."	Positive	0.5489435	0.1722587	0.2787977
138	amzn1.account.AFPQFEYXRBVHAPKBBEWCNXOC56WA	Software Platform	"Bought it for my mom and she is technically challenged but it is a lot easier than other android boxes."	Positive	0.9250249	0.01076427	0.06421079
139	amzn1.account.AHR6Q6JDSAUXIJURTBYMGA7IFMHA	Software Platform	"I've had many android boxes but this one is by far the best I have had."	Positive	0.9983605	0.0002650069	0.001374583
140	amzn1.account.AH2TJKBETHKWNOY36TXJXI7LHYZA	Software Platform	"The Shield was easily accessible from the beginning and has only become a better device with every update."	Positive	0.9176345	0.06194894	0.02041656
141	amzn1.account.AGSGUYXK5Q34LSEMXTP5G7AJJSTA	Software Platform	"I can play android game directly on it."	Positive	0.6768669	0.009023876	0.3141092
142	amzn1.account.AE5QUKVCQFU2SIUWISNGYE3QF3HQ	Software Platform	"The experience 7 update to the interface of the shield does bring something with it that is unwelcome."	Positive	0.7237055	0.08034304	0.1959515
143	amzn1.account.AGAT3W3YLFWWNQ3A6WLUU5SLYLHQ	Software Platform	"It doesn't come with Kodi but it is super easy to install through Play Store."	Positive	0.9855789	0.002083251	0.01233792
144	amzn1.account.AE5EQ6274UUXTQD4SZSM2VRNSATQ	Software Platform	"There are differences in the apps and games available on the TV Box but that makes complete sense."	Neutral	0.1583657	0.1800822	0.6615521
145	amzn1.account.AHRPOJTX5GELYCAEDTNAWC4UJYDA	Software Platform	"So far the nvidia shield has been lightning fast, no lag ever when using kodi which is what I really wanted it for."	Positive	0.9989179	0.0001229342	0.0009592015
146	amzn1.account.AFGKOES4LC2HLLZMD62WZ4RIKPRQ	Software Platform	"Hands down the best android box available."	Positive	0.8507281	0.008326154	0.1409458
147	amzn1.account.AE4N6HJGEW73GREO47OOKL7HTQDA	Software Platform	"Best streaming device available."	Positive	0.8880095	0.003804484	0.108186
148	amzn1.account.AHGTA5BENABHJG2SDJTLUNRSPTYQ	Software Platform	"Every app (including Kodi) runs very smoothly."	Positive	0.9950152	0.002203649	0.002781095
149	amzn1.account.AEGDG3CXU223C6KBSCOQTIXRL32Q	Software Platform	"With many options in the Shield app store you will never be at loss for something to do."	Positive	0.6774282	0.08853691	0.234035
150	amzn1.account.AELE4PNGVUQBEY325FVDWOJ6NSJA	Software Platform	"To other Android devices I have used previously this thing is by far the fastest, the controller fits well in the hands and works and looks great."	Positive	0.9989884	2.461644E-05	0.0009868194
151	amzn1.account.AG442DHPFQQ6GJWHOJCR4O4TDU4Q	Software Platform	"The best android box available."	Positive	0.8836889	0.0030123	0.1132988
152	amzn1.account.AE3TL4KBRGXSDMNAKZDKEOODMWWQ	Software Platform	"The best android TV!"	Positive	0.9716811	0.001301531	0.02701746
153	amzn1.account.AGDFY55EMYHMH26QL6NADX6LRFZQ	Software Platform	"Works as expected, Updates regularly."	Positive	0.9886385	0.00102178	0.01033967
154	amzn1.account.AHK52KII7ZGV3WTB6VUUZLG7PQGQ	Software Platform	"Can install Kodi right from the playstore."	Positive	0.5165606	0.03468604	0.4487534
155	amzn1.account.AFIM4JMM2MWHJKDJDJZ2NOOV2STQ	Software Platform	"Great product - at first I bought other Android boxes (like the Leelbox), but I did not find them particularly user friendly, and the interface on this was frankly worth the significant cost upgrade."	Positive	0.8877149	0.04778187	0.06450312
156	amzn1.account.AE3BQJLFNTBSEK5ORFSD6UCJPQBQ	Software Platform	"Installing KODI on this thing is a breeze, and for those of you worried about performance with a certain grey-area plugin named after the second book of the Bible well ."	Positive	0.9902722	0.0005314599	0.009196402
